1  342.463	2.261116e+00	1.186896e-01	1.135700e+01	6.888981e-01	2.479421e-01	6.755600e+01	2.215000e+00	8.250060e-01	
3  342.576	2.267252e+00	1.183109e-01	1.135700e+01	6.895935e-01	2.479680e-01	6.755600e+01	2.215000e+00	8.229113e-01	
1  342.116	2.272293e+00	1.173621e-01	1.135700e+01	6.915619e-01	2.479892e-01	6.755600e+01	2.215000e+00	8.183318e-01	
2  342.422	2.263561e+00	1.156910e-01	1.135700e+01	6.954149e-01	2.479524e-01	6.755600e+01	2.215000e+00	8.113646e-01	
1  342.08	2.270641e+00	1.177956e-01	1.135700e+01	6.906483e-01	2.479822e-01	6.755600e+01	2.215000e+00	8.203842e-01	
4  342.755	2.261390e+00	1.187164e-01	1.135700e+01	6.888333e-01	2.479432e-01	6.755600e+01	2.215000e+00	8.251073e-01	
2  338.175	2.247949e+00	1.186989e-01	1.135700e+01	6.891662e-01	2.478863e-01	6.755600e+01	2.215000e+00	8.259223e-01	
8  327.394	2.234756e+00	1.174242e-01	1.135700e+01	6.922482e-01	2.478301e-01	6.755600e+01	2.215000e+00	8.210998e-01	
7  323.879	2.216044e+00	1.177024e-01	1.135700e+01	6.920488e-01	2.477500e-01	6.755600e+01	2.215000e+00	8.235952e-01	
7  321.539	2.218375e+00	1.165045e-01	1.135700e+01	6.946225e-01	2.477600e-01	6.755600e+01	2.215000e+00	8.180462e-01	
1  317.203	2.185238e+00	1.171290e-01	1.135700e+01	6.939803e-01	2.476172e-01	6.755600e+01	2.215000e+00	8.230789e-01	
3  314.947	2.146548e+00	1.163216e-01	1.135700e+01	6.965971e-01	2.474474e-01	6.755600e+01	2.215000e+00	8.220318e-01	
17  314.031	2.162778e+00	1.162604e-01	1.135700e+01	6.963756e-01	2.475193e-01	6.755600e+01	2.215000e+00	8.206618e-01	
3  314.575	2.162393e+00	1.153694e-01	1.135700e+01	6.983362e-01	2.475176e-01	6.755600e+01	2.215000e+00	8.166368e-01	
3  314.13	2.168954e+00	1.157547e-01	1.135700e+01	6.973483e-01	2.475463e-01	6.755600e+01	2.215000e+00	8.179508e-01	
1  314.773	2.180164e+00	1.163117e-01	1.135700e+01	6.958821e-01	2.475952e-01	6.755600e+01	2.215000e+00	8.197273e-01	
16  313.804	2.159052e+00	1.159670e-01	1.135700e+01	6.971001e-01	2.475029e-01	6.755600e+01	2.215000e+00	8.195811e-01	
9  314.143	2.162338e+00	1.163231e-01	1.135700e+01	6.962477e-01	2.475173e-01	6.755600e+01	2.215000e+00	8.209759e-01	
3  315.818	2.149854e+00	1.149332e-01	1.135700e+01	6.995668e-01	2.474622e-01	6.755600e+01	2.215000e+00	8.154867e-01	
1  314.776	2.146568e+00	1.152768e-01	1.135700e+01	6.988859e-01	2.474475e-01	6.755600e+01	2.215000e+00	8.172780e-01	
3  314.608	2.142789e+00	1.154866e-01	1.135700e+01	6.985091e-01	2.474307e-01	6.755600e+01	2.215000e+00	8.184895e-01	
27  313.834	2.159309e+00	1.157902e-01	1.135700e+01	6.974817e-01	2.475040e-01	6.755600e+01	2.215000e+00	8.187603e-01	
1  314.002	2.158519e+00	1.156003e-01	1.135700e+01	6.979153e-01	2.475005e-01	6.755600e+01	2.215000e+00	8.179489e-01	
7  314.533	2.168737e+00	1.165136e-01	1.135700e+01	6.956901e-01	2.475454e-01	6.755600e+01	2.215000e+00	8.214082e-01	
3  314.307	2.172380e+00	1.163333e-01	1.135700e+01	6.960055e-01	2.475613e-01	6.755600e+01	2.215000e+00	8.203471e-01	
3  314.313	2.166334e+00	1.155539e-01	1.135700e+01	6.978457e-01	2.475349e-01	6.755600e+01	2.215000e+00	8.172129e-01	
6  313.936	2.167233e+00	1.161130e-01	1.135700e+01	6.966009e-01	2.475388e-01	6.755600e+01	2.215000e+00	8.196942e-01	
1  315.708	2.158524e+00	1.149995e-01	1.135700e+01	6.992315e-01	2.475005e-01	6.755600e+01	2.215000e+00	8.152076e-01	
1  316.075	2.137979e+00	1.149708e-01	1.135700e+01	6.997447e-01	2.474091e-01	6.755600e+01	2.215000e+00	8.164579e-01	
8  314.767	2.139615e+00	1.157383e-01	1.135700e+01	6.980270e-01	2.474164e-01	6.755600e+01	2.215000e+00	8.198501e-01	
1  314.015	2.151029e+00	1.156995e-01	1.135700e+01	6.978620e-01	2.474674e-01	6.755600e+01	2.215000e+00	8.189045e-01	
4  314.305	2.149453e+00	1.154672e-01	1.135700e+01	6.984055e-01	2.474604e-01	6.755600e+01	2.215000e+00	8.179525e-01	
5  314.388	2.144829e+00	1.155959e-01	1.135700e+01	6.982249e-01	2.474398e-01	6.755600e+01	2.215000e+00	8.188501e-01	
1  314.791	2.148649e+00	1.163287e-01	1.135700e+01	6.965354e-01	2.474568e-01	6.755600e+01	2.215000e+00	8.219227e-01	
4  314.377	2.176157e+00	1.160441e-01	1.135700e+01	6.965564e-01	2.475778e-01	6.755600e+01	2.215000e+00	8.187824e-01	
5  314.842	2.174819e+00	1.165783e-01	1.135700e+01	6.954151e-01	2.475719e-01	6.755600e+01	2.215000e+00	8.212925e-01	
9  314.553	2.178023e+00	1.160079e-01	1.135700e+01	6.965948e-01	2.475859e-01	6.755600e+01	2.215000e+00	8.184930e-01	
7  314.426	2.159676e+00	1.164293e-01	1.135700e+01	6.960733e-01	2.475056e-01	6.755600e+01	2.215000e+00	8.216360e-01	
3  313.98	2.155929e+00	1.156176e-01	1.135700e+01	6.979341e-01	2.474891e-01	6.755600e+01	2.215000e+00	8.182019e-01	
2  313.939	2.155735e+00	1.156584e-01	1.135700e+01	6.978489e-01	2.474882e-01	6.755600e+01	2.215000e+00	8.184009e-01	
2  315.752	2.140136e+00	1.150291e-01	1.135700e+01	6.995696e-01	2.474188e-01	6.755600e+01	2.215000e+00	8.165794e-01	
2  315.037	2.141927e+00	1.152588e-01	1.135700e+01	6.990271e-01	2.474268e-01	6.755600e+01	2.215000e+00	8.175084e-01	
2  314.611	2.147921e+00	1.153308e-01	1.135700e+01	6.987380e-01	2.474536e-01	6.755600e+01	2.215000e+00	8.174334e-01	
11  317.043	2.122807e+00	1.154451e-01	1.135700e+01	6.990378e-01	2.473402e-01	6.755600e+01	2.215000e+00	8.196490e-01	
2  315.855	2.130769e+00	1.157418e-01	1.135700e+01	6.982133e-01	2.473765e-01	6.755600e+01	2.215000e+00	8.204630e-01	
1  316.192	2.136352e+00	1.163265e-01	1.135700e+01	6.968097e-01	2.474017e-01	6.755600e+01	2.215000e+00	8.227425e-01	
4  314.093	2.156147e+00	1.162017e-01	1.135700e+01	6.966496e-01	2.474900e-01	6.755600e+01	2.215000e+00	8.208416e-01	
