2  281.274	2.214671e+00	1.211410e-01	1.040910e+00	3.044089e+00	9.664656e-01	5.549992e-02	7.882034e+00	6.741102e-01	2.477441e-01	6.646573e+01	2.099089e+00	8.149986e-01	
3  281.276	2.217843e+00	1.206033e-01	1.041460e+00	3.044721e+00	9.647210e-01	5.612002e-02	7.930466e+00	6.791266e-01	2.477577e-01	6.686545e+01	2.100417e+00	8.133900e-01	
4  280.401	2.210520e+00	1.197085e-01	1.041232e+00	3.045057e+00	9.614219e-01	5.420899e-02	7.736740e+00	6.829388e-01	2.477263e-01	6.703888e+01	2.101123e+00	8.096655e-01	
5  279.905	2.212777e+00	1.192536e-01	1.041615e+00	3.053346e+00	9.636717e-01	5.898828e-02	8.209824e+00	6.868028e-01	2.477360e-01	6.734876e+01	2.118612e+00	8.124593e-01	
1  279.624	2.235781e+00	1.181916e-01	1.041520e+00	3.070426e+00	9.707289e-01	6.784570e-02	8.994553e+00	6.937205e-01	2.478345e-01	6.790537e+01	2.155108e+00	8.169351e-01	
1  280.157	2.230043e+00	1.180084e-01	1.041863e+00	3.088518e+00	9.728195e-01	7.730005e-02	9.884918e+00	6.954002e-01	2.478100e-01	6.803433e+01	2.194454e+00	8.249201e-01	
2  279.202	2.237397e+00	1.184795e-01	1.042315e+00	3.086600e+00	9.730211e-01	7.657395e-02	9.808060e+00	6.946614e-01	2.478414e-01	6.808308e+01	2.190247e+00	8.259523e-01	
1  278.77	2.229938e+00	1.193750e-01	1.041978e+00	3.075038e+00	9.715544e-01	7.090962e-02	9.323044e+00	6.883186e-01	2.478095e-01	6.758191e+01	2.165070e+00	8.238103e-01	
2  279.042	2.226443e+00	1.187546e-01	1.041757e+00	3.041757e+00	9.698066e-01	5.553064e-02	7.820969e+00	6.908170e-01	2.477946e-01	6.769805e+01	2.094200e+00	8.075413e-01	
2  279.769	2.213946e+00	1.187567e-01	1.041823e+00	3.024079e+00	9.714321e-01	4.474999e-02	6.714767e+00	6.902428e-01	2.477410e-01	6.760596e+01	2.057504e+00	8.015021e-01	
2  280.34	2.205624e+00	1.185953e-01	1.041816e+00	3.021006e+00	9.722150e-01	4.378554e-02	6.622818e+00	6.906013e-01	2.477052e-01	6.758664e+01	2.051193e+00	8.002991e-01	
1  279.679	2.207857e+00	1.189181e-01	1.042036e+00	3.037887e+00	9.698005e-01	5.283992e-02	7.590042e+00	6.896414e-01	2.477148e-01	6.756438e+01	2.086111e+00	8.075348e-01	
3  279.733	2.231330e+00	1.174450e-01	1.042220e+00	3.041449e+00	9.738391e-01	5.709789e-02	7.947311e+00	6.995603e-01	2.478155e-01	6.836985e+01	2.093557e+00	8.043813e-01	
1  279.142	2.237280e+00	1.172766e-01	1.041974e+00	3.031026e+00	9.749369e-01	5.133292e-02	7.345078e+00	7.000801e-01	2.478409e-01	6.840255e+01	2.071848e+00	7.994967e-01	
1  278.797	2.227992e+00	1.191475e-01	1.041874e+00	3.041542e+00	9.688979e-01	5.468693e-02	7.738846e+00	6.891231e-01	2.478012e-01	6.761058e+01	2.093751e+00	8.085446e-01	
3  278.929	2.239797e+00	1.192013e-01	1.042117e+00	3.032433e+00	9.667813e-01	4.936786e-02	7.163284e+00	6.903014e-01	2.478516e-01	6.778003e+01	2.074764e+00	8.041567e-01	
1  279.431	2.260378e+00	1.180464e-01	1.042153e+00	3.020070e+00	9.703182e-01	4.224635e-02	6.344162e+00	6.978623e-01	2.479389e-01	6.839360e+01	2.049273e+00	7.955863e-01	
3  279.629	2.272432e+00	1.170512e-01	1.041839e+00	3.028471e+00	9.712514e-01	4.982359e-02	7.112045e+00	7.029103e-01	2.479898e-01	6.875848e+01	2.066562e+00	7.950056e-01	
