4  279.292	2.235600e+00	1.210926e-01	1.041369e+00	3.070480e+00	9.637296e-01	6.514769e-02	8.791000e+00	6.772437e-01	2.478337e-01	6.682489e+01	2.155225e+00	8.244409e-01	
1  279.493	2.249676e+00	1.204210e-01	1.041258e+00	3.065699e+00	9.688233e-01	6.453530e-02	8.684311e+00	6.815463e-01	2.478936e-01	6.715081e+01	2.144945e+00	8.211689e-01	
4  279.487	2.212042e+00	1.217689e-01	1.041381e+00	3.053634e+00	9.641526e-01	5.718390e-02	8.071548e+00	6.719067e-01	2.477328e-01	6.638042e+01	2.119222e+00	8.207708e-01	
1  281.996	2.206800e+00	1.210567e-01	1.041218e+00	3.076034e+00	9.672410e-01	7.183716e-02	9.505539e+00	6.750738e-01	2.477103e-01	6.652650e+01	2.167227e+00	8.286881e-01	
5  280.817	2.207818e+00	1.211243e-01	1.041316e+00	3.084400e+00	9.629173e-01	7.185645e-02	9.506241e+00	6.750779e-01	2.477146e-01	6.654492e+01	2.185434e+00	8.310975e-01	
12  280.102	2.235092e+00	1.206248e-01	1.041330e+00	3.073046e+00	9.618309e-01	6.828161e-02	9.084396e+00	6.797042e-01	2.478315e-01	6.697093e+01	2.160762e+00	8.233489e-01	
6  280.27	2.254207e+00	1.211585e-01	1.041336e+00	3.080489e+00	9.656369e-01	7.154175e-02	9.351822e+00	6.779828e-01	2.479128e-01	6.695999e+01	2.176904e+00	8.286155e-01	
1  281.188	2.244519e+00	1.204129e-01	1.041081e+00	3.088392e+00	9.624822e-01	7.660462e-02	9.829819e+00	6.807009e-01	2.478717e-01	6.704791e+01	2.194177e+00	8.285605e-01	
4  280.781	2.258360e+00	1.204268e-01	1.040912e+00	3.080649e+00	9.662080e-01	7.220834e-02	9.386917e+00	6.809729e-01	2.479304e-01	6.711207e+01	2.177252e+00	8.258496e-01	
3  280.196	2.236043e+00	1.209354e-01	1.041206e+00	3.057328e+00	9.605904e-01	5.687960e-02	7.970474e+00	6.776295e-01	2.478356e-01	6.682942e+01	2.127064e+00	8.173938e-01	
2  279.863	2.229626e+00	1.213675e-01	1.041530e+00	3.054557e+00	9.569436e-01	5.578986e-02	7.882736e+00	6.758290e-01	2.478082e-01	6.672865e+01	2.121178e+00	8.171147e-01	
